studyid,authors,Year,Outcome,Measure,includes_complete_dichotomous,setting,Studygroups,Studygroups_alternative,ITT,LT_arrests_treat,LT_arrests_treat_SD,LT_arrests_treat_n,LT_arrests_cont,LT_arrests_cont_SD,LT_arrests_cont_n,LT_convictions_treat,LT_convictions_treat_n,LT_convictions_cont,LT_convictions_cont_n,mean_age_treat,mean_age_treat_SD,mean_age_cont,mean_age_cont_SD,male_%_treat,male_%_cont,white_%_treat,white_%_cont,bl_pre_period_months,bl_treat_m,bl_treat_sd,bl_treat_median,bl_incidents_treat,bl_person_time_treat,bl_treat_n,bl_cont_m,bl_cont_sd,bl_cont_median,bl_incidents_cont,bl_person_time_cont,bl_cont_n,bl_treat_Dichotomous_%_Yes,bl_treat_Dichotomous_n,bl_cont_Dichotomous_%_Yes,bl_cont_Dichotomous_n,pt_period_months,pt_begins,measured_during_or_post_pt,Program_duration_minimum_months,Program_duration_average_months,Post_program_PT_months_treat,Post_program_PT_months_cont,pt_treat_m,pt_treat_sd,pt_treat_median,pt_incidents_treat,pt_person_time_treat,pt_treat_n,pt_cont_m,pt_cont_sd,pt_cont_median,pt_incidents_cont,pt_person_time_cont,pt_cont_n,pt_treat_Dichotomous_%,pt_treat_Dichotomous_n,pt_cont_Dichotomous_%,pt_cont_Dichotomous_n,mv_notes,charge_level,accepted_violent,reported_accepting_violent,accepts_felons,reported_accepting_felons,reported_charges_expunged,pt_%_program_graduates,pt_program_graduates_n,pt_%_program_terminates,pt_program_terminates_n,pt_treatment_completion_treat_%,pt_treatment_completion_treat_n,pt_treatment_completion_cont_%,pt_treatment_completion_cont_n,source,source_collapsed,source_published,organisation_or_research_group,research_design,stage_of_disposition,reported_single_judge,JOs_presiding_over_hearings_collapsed,report_team_training,report_JO training,report_judge_or_team_training,Average _minutes_review_hearing,report_frequent_team_meetings,reported_sanctions,reported_using_graduated_sanctions,reported_sanctions_or_graduated_sanctions,reported_using_rewards,reported_sanctions_and_rewards,Frequency_review_hearing,frequency_duration,frequent_vs_monthly_rh,frequent_rh_collapsed,reported_measuring_risk_treat,reported_measuring_risk_cont,reported_individualized_treat_treat,reported_individualized_treat_cont,reported_drug_or_alcohol_treatment_treat,reported_drug_or_alcohol_treatment_cont,reported_drug_or_alcohol_testing_treat,reported_drug_or_alcohol_testing_cont,reported_psychiatric_treatment_treat,reported_psychiatric_treatment_cont,reported_counseling_treat,reported_counseling_cont,reported_support_groups_treat,reported_support_groups_ cont,reported_probation_cont,other_treatment_treat,other_treatment_cont,total_treatments_required_treat,total_treatments_required_cont,total_treatments_offered_treat,total_treatments_offered_cont,included_sample_matching,reported_sample_matching,MSMS,overall_robins,ROB_confounding,ROB_participants,ROB_classification,ROB_deviation,ROB_missing,ROB_measurement,ROB_reporting
48,Carey et al.,2018a,arrests,mean misdemeanor arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,0.72,NR,NR,216,7200,300,0.61,NR,NR,250.71,9864,411,NR,NR,NR,NR,31,Enrolment,During,12,NR,NR,NR,0.18,NR,NR,NR,NR,NR,0.29,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean misdemeanor arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,0.65,NR,NR,133.25,4920,205,0.59,NR,NR,198.24,8064,336,NR,NR,NR,NR,32,Enrolment,During,NR,NR,NR,NR,0.17,NR,NR,NR,NR,NR,0.26,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean felony arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,31,NR,68,66,91,92,24,1,NR,NR,300,7200,300,0.89,NR,NR,365.79,9864,411,NR,NR,NR,NR,33,Enrolment,During,12,NR,NR,NR,0.23,NR,NR,NR,NR,NR,0.38,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,50.18,123.44,23.55,57.93,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,Yes,Graduated,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,family therapy,NR,3.8,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
48,Carey et al.,2018a,arrests,mean felony arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,29,NR,64,62,89,90,24,1.01,NR,NR,207.05,4920,205,0.96,NR,NR,322.56,8064,336,NR,NR,NR,NR,34,Enrolment,During,NR,NR,NR,NR,0.2,NR,NR,NR,NR,NR,0.22,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felon,Yes,Yes,Yes,Yes,No,37.57,87.16,46.4,107.65,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,Yes,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
49,Carey et al.,2018b,arrests,mean arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,32,NR,32,NR,60,61,65,64,24,0.98,NR,NR,475.3,11640,485,0.96,NR,NR,351.36,8784,366,NR,NR,NR,NR,24,Enrolment,During,NR,NR,NR,NR,0.16,NR,NR,40.48,6072,253,0.45,NR,NR,169.65,9048,377,13,253,32,377,,Not reported,NR,No,NR,No,No,43.72,245.71,21.62,121.5,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,No,Yes,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,criminal thinking,NR,4.75,NR,10,1,Yes,Yes,3,serious,serious,serious,low,NI,serious,moderate,moderate
49,Carey et al.,2018b,arrests,mean arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,30,NR,66,66,54,56,24,0.99,NR,NR,1121.67,27192,1133,0.99,NR,NR,998.91,24216,1009,NR,NR,NR,NR,24,Enrolment,During,NR,NR,NR,NR,0.22,NR,NR,220.22,24024,1001,0.32,NR,NR,351.04,26328,1097,16,1001,23,1097,,Not reported,NR,No,NR,No,No,59.48,691.75,32.24,374.95,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,serious,serious,serious,low,NI,moderate,moderate,moderate
49,Carey et al.,2018b,arrests,mean drug arrests,No,DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,32,NR,32,NR,60,61,65,64,24,0.72,NR,NR,349.2,11640,485,0.68,NR,NR,248.88,8784,366,NR,NR,NR,NR,24,Enrolment,During,NR,NR,NR,NR,0.04,NR,NR,10.12,6072,253,0.27,NR,NR,101.79,9048,377,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,43.72,245.71,21.62,121.5,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,NR,No,Yes,No,Yes,Yes,Yes,matched_to_rn,NR,NR,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,No,No,Yes,criminal thinking,NR,4.75,NR,10,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
49,Carey et al.,2018b,arrests,mean drug arrests,No,DC,retrospective,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,31,NR,30,NR,66,66,54,56,24,0.79,NR,NR,895.07,27192,1133,0.78,NR,NR,787.02,24216,1009,NR,NR,NR,NR,24,Enrolment,During,NR,NR,NR,NR,0.07,NR,NR,70.07,24024,1001,0.12,NR,NR,131.64,26328,1097,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,59.48,691.75,32.24,374.95,NR,NR,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,No,No,No,NR,No,No,No,No,No,No,NR,NR,NR,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,NR,NR,NR,NR,NR,1,Yes,Yes,3,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
50,Carey et al.,2010b,arrests,mean arrests,No,Family DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,25,NR,25,NR,3,2,91,74,24,0.7,NR,NR,27.3,936,39,0.4,NR,NR,19.6,1176,49,NR,NR,NR,NR,24,Enrolment,During,12,11.5,12.5,NR,0.3,NR,NR,6,480,20,0.7,NR,NR,14,480,20,54,20,67,20,,Not reported,NR,No,NR,No,No,33.33,13,NR,NR,59,13,33,16.17,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,Yes,Single judge,Yes,Yes,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,3 hearings per month,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,NR,NR,4,NR,13,5,Yes,Yes,4,serious,serious,moderate,low,NI,serious,moderate,moderate
50,Carey et al.,2010b,arrests,mean arrests,No,Family DC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,NR,NR,NR,0,NR,71,NR,24,1.41,NR,NR,19.74,336,14,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,12,14.79,9.21,NR,0.09,NR,NR,0.99,264,11,NR,NR,NR,NR,NR,NR,21,11,NR,NR,,Not reported,NR,No,NR,No,No,100,13,0,0,100,13,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,Yes,Single judge,Yes,Yes,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,3 hearings per month,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,NR,NR,4,NR,13,NR,NR,No,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
50,Carey et al.,2010b,arrests,mean drug arrests,No,Family DC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,25,NR,25,NR,3,2,91,74,24,0.28,NR,NR,10.92,936,39,0.2,NR,NR,9.8,1176,49,NR,NR,NR,NR,24,Enrolment,During,12,11.5,12.5,NR,0.15,NR,NR,3,480,20,0.45,NR,NR,9,480,20,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,33.33,13,NR,NR,59,13,33,16.17,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,Yes,Single judge,Yes,Yes,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,3 hearings per month,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,NR,NR,4,NR,13,5,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
50,Carey et al.,2010b,arrests,mean drug arrests,No,Family DC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,NR,NR,NR,0,NR,71,NR,24,0.25,NR,NR,3.5,336,14,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,12,14.79,9.21,NR,0.09,NR,NR,0.99,264,11,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Not reported,NR,No,NR,No,No,100,13,0,0,100,13,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,Yes,Single judge,Yes,Yes,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,3 hearings per month,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,NR,NR,4,NR,13,NR,NR,No,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
51,Carey et al.,2010a,arrests,mean arrests,No,Family DC,standard ,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,27,NR,33,38,93,93,24,0.7,NR,NR,231.7,7944,331,0.7,NR,NR,244.3,8376,349,NR,NR,NR,NR,24,Enrolment,During,12,14,10,NR,0.64,NR,NR,181.12,6792,283,0.96,NR,NR,181.44,4536,189,34,283,41,189,,Felony/Misdemeanor,Yes,Yes,Yes,Yes,No,46.2,152,NR,NR,73,240.17,44,149.6,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,No,Multiple,Yes,No,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,parenting ,NR,5,1,14,4,Yes,Yes,4,critical,serious,moderate,low,NI,critical,moderate,moderate
51,Carey et al.,2010a,arrests,mean arrests,No,Family DC,standard ,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,NR,NR,34,NR,72,NR,24,0.77,NR,NR,117.04,3648,152,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,12,15.12,8.88,NR,0.18,NR,NR,27,3600,150,NR,NR,NR,NR,NR,NR,17,150,NR,NR,,Felony/Misdemeanor,Yes,Yes,Yes,Yes,No,100,152,0,0,87,132.4,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,No,Multiple,Yes,No,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,parenting ,NR,5,1,14,4,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
51,Carey et al.,2010a,arrests,mean drug arrests,No,Family DC,standard ,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,27,NR,33,38,93,93,24,0.3,NR,NR,99.3,7944,331,0.3,NR,NR,104.7,8376,349,NR,NR,NR,NR,24,Enrolment,During,12,14,10,NR,0.15,NR,NR,3,480,20,0.45,NR,NR,9,480,20,NR,NR,NR,NR,,Felony/Misdemeanor,Yes,Yes,Yes,Yes,No,46.2,152,NR,NR,73,240.17,44,149.6,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,No,Multiple,Yes,No,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,parenting ,NR,5,1,14,4,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
51,Carey et al.,2010a,arrests,mean drug arrests,No,Family DC,standard ,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,28,NR,NR,NR,34,NR,72,NR,24,0.38,NR,NR,57.76,3648,152,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,12,15.12,8.88,NR,0.03,NR,NR,0.33,264,11,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,,Felony/Misdemeanor,Yes,Yes,Yes,Yes,No,100,152,0,0,87,132.4,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Not Reported,No,Multiple,Yes,No,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,Yes,No,Yes,parenting ,NR,5,1,14,4,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
52,"Harrison, P. M., et al.",2014a,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,38,NR,39,NR,76,89,95,96,24,1.97,NR,NR,72.89,888,37,1.81,NR,NR,85.04,1128,47,NR,NR,NR,NR,24,Enrolment,During,18,16.54,7.46,NR,0.53,NR,NR,17.49,792,33,0.7,NR,NR,28.7,984,41,30,33,44,41,,Felony/Misdemeanor,Yes,Yes,Yes,Yes,No,78.38,29,NR,NR,83.78,37,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,8,Yes,Yes,Yes,Graduated,Yes,Yes,fortnightly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,NR,probation,4,1,27,NR,Yes,Yes,4,serious,serious,serious,moderate,NI,moderate,moderate,moderate
52,"Harrison, P. M., et al.",2014a,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,38,NR,NR,NR,83,NR,97,NR,24,1.79,NR,NR,51.91,696,29,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,18,17.59,6.11,NR,0.3,NR,NR,8.1,648,27,NR,NR,NR,NR,NR,NR,22,27,NR,NR,,Felony/Misdemeanor,Yes,Yes,Yes,Yes,No,100,29,0,0,100,37,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,NR,Yes,Yes,Yes,Graduated,Yes,Yes,fortnightly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,NR,probation,4,1,27,NR,NR,No,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
53,"Harrison, P. M., et al.",2014b,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,39,NR,38,NR,76,82,71,76,24,1.88,NR,NR,325.24,4152,173,1.77,NR,NR,484.98,6576,274,NR,NR,NR,NR,24,Enrolment,During,13,18.05,5.95,NR,0.28,NR,NR,39.2,3360,140,0.47,NR,NR,108.1,5520,230,24,140,29,230,,Misdemeanant,No,No,No,No,No,87.14,122,NR,NR,87.84,153,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,No,Multiple,Yes,Yes,Yes,1,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,2,1,39,NR,Yes,Yes,4,serious,serious,moderate,moderate,NI,moderate,moderate,moderate
53,"Harrison, P. M., et al.",2014b,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,40,NR,NR,NR,76,NR,75,NR,24,1.7,NR,NR,207.4,2928,122,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,13,18.61,5.39,NR,0.19,NR,NR,20.14,2544,106,NR,NR,NR,NR,NR,NR,16,106,NR,NR,,Misdemeanant,No,No,No,No,No,100,122,0,NR,100,153,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,No,Multiple,Yes,Yes,Yes,1,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,2,1,39,NR,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
53,"Harrison, P. M., et al.",2014b,arrests,mean DUI arrests,No,DUIC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,39,NR,38,NR,76,82,71,76,24,1.31,NR,NR,226.63,4152,173,1.27,NR,NR,347.98,6576,274,NR,NR,NR,NR,24,Enrolment,During,13,18.05,5.95,NR,0.02,NR,NR,2.8,3360,140,0.03,NR,NR,6.9,5520,230,2,140,3,230,,Misdemeanant,No,No,No,No,No,87.14,122,NR,NR,87.84,153,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,No,Multiple,Yes,Yes,Yes,1,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,2,1,39,NR,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
53,"Harrison, P. M., et al.",2014b,arrests,mean DUI arrests,No,DUIC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,40,NR,NR,NR,76,NR,75,NR,24,1.24,NR,NR,151.28,2928,122,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,13,18.61,5.39,NR,0.02,NR,NR,2.12,2544,106,NR,NR,NR,NR,NR,NR,2,106,NR,NR,,Misdemeanant,No,No,No,No,No,100,122,0,NR,100,153,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,No,Multiple,Yes,Yes,Yes,1,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,2,1,39,NR,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
54,"Harrison, P. M., et al.",2014c,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,38,NR,40,NR,67,71,96,96,24,1.9,NR,NR,96.9,1224,51,1.85,NR,NR,151.7,1968,82,NR,NR,NR,NR,24,Enrolment,During,18,18.51,5.49,NR,0.34,NR,NR,14.62,1032,43,0.65,NR,NR,36.4,1344,56,21,43,36,56,,Felony/Misdemeanor,No,No,Yes,Yes,No,56.86,29,NR,NR,56.86,29,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,3.79,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,aftercare,probation,4,1,24,1,Yes,Yes,4,serious,serious,serious,moderate,NI,serious,moderate,moderate
54,"Harrison, P. M., et al.",2014c,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,41,NR,NR,NR,69,NR,97,NR,24,1.79,NR,NR,51.91,696,29,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,18,20.55,3.45,NR,0.21,NR,NR,6.09,696,29,NR,NR,NR,NR,NR,NR,14,29,NR,NR,,Felony/Misdemeanor,No,No,Yes,Yes,No,100,29,0,29,100,29,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Pre & Post,Yes,Single judge,Yes,Yes,Yes,3.79,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,No,No,Yes,No,Yes,aftercare,probation,4,1,24,1,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
55,"Harrison, P. M., et al.",2014e,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,38,NR,37,NR,66,71,74,74,24,2.18,NR,NR,721.58,7944,331,2.11,NR,NR,1078.21,12264,551,NR,NR,NR,NR,24,Enrolment,During,18,17.23,6.77,NR,0.54,NR,NR,146.88,6528,272,0.52,NR,NR,218.4,10080,420,30,272,27,420,,Felony/Misdemeanor,No,No,Yes,Yes,No,79.05,234,NR,NR,89.32,296,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,2.69,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,4,1,21,1,Yes,Yes,4,serious,serious,serious,moderate,NI,moderate,moderate,moderate
55,"Harrison, P. M., et al.",2014e,arrests,mean arrests,No,DUIC,standard,None Reported,Graduates,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,38,NR,NR,NR,68,NR,77,NR,24,1.97,NR,NR,460.98,5616,234,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,24,Enrolment,During,18,18.74,5.26,NR,0.36,NR,NR,75.6,5040,210,NR,NR,NR,NR,NR,NR,23,210,NR,NR,,Felony/Misdemeanor,No,No,Yes,Yes,No,100,234,0,234,100,234,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,2.69,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,4,1,21,1,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
55,"Harrison, P. M., et al.",2014e,arrests,mean DUI arrests,No,DUIC,standard,None Reported,Graduates/Failures,NR,NR,NR,NR,NR,NR,NR,NR,NR,NR,38,NR,37,NR,66,71,74,74,24,1.46,NR,NR,483.26,7944,331,1.4,NR,NR,771.4,12264,551,NR,NR,NR,NR,24,Enrolment,During,18,17.23,6.77,NR,0.04,NR,NR,10.88,6528,272,0.03,NR,NR,12.6,10080,420,4,272,3,420,,Felony/Misdemeanor,No,No,Yes,Yes,No,79.05,234,NR,NR,89.32,296,NR,NR,Evaluation,Evaluation,unpublished,NPC research,Quasi-experimental,Post,Yes,Single judge,Yes,Yes,Yes,2.69,Yes,Yes,Yes,Graduated,Yes,Yes,Weekly,initial phases,frequent,frequent,Yes,No,Yes,No,Yes,No,Yes,No,No,No,No,No,Yes,No,Yes,aftercare,probation,4,1,21,1,Yes,Yes,4,unrated,unrated,unrated,unrated,unrated,unrated,unrated,unrated
